notification_id,work_order_id,functional_location,asset_id,notification_date,notification_priority,notification_source,detected_by_team,inspection_route_type,symptom,failure_mode,repeat_failure_code,responsible_discipline,reassigned_discipline,planner_group,notification_status,order_created_date,order_type,order_status,planned_start_date,planned_finish_date,actual_start_date,actual_end_date,replanning_count,closure_code,closure_text,action_type,action_text,defect_confirmed,labor_hours,maintenance_cost,linked_loss_event_id,island,area,system_id,system_name,asset_type,asset_criticality,converted_to_order,closed_without_order,confirmed_closed_without_order,unconfirmed_closed_without_order,recurrent_notification,days_since_previous_same_defect,notification_age_days,days_to_order,execution_lead_days,active_backlog,risk_class,risk_sort_order,defect_status,maintenance_response_state
N0000972,,PLT-FL-WSH-KNR,XV-WSH-KNR-01,2025-04-27,3,Operator Report,Washing & Screening - Operations,,Visible leakage at valve packing.,EXTERNAL_LEAKAGE,EXTERNAL_LEAKAGE,Valves,,WSH-VALVES,Closed,,,,,,,,,MONITOR_CONDITION,Condition recorded; continue observation without corrective work.,Inspection only,Field inspection completed; no corrective maintenance performed.,TRUE,1.63,334.55,,Fiber Line,Washing & Screening,SYS-FL-WSH-KNR,Knot Removal,On/Off Valve,C,FALSE,TRUE,TRUE,FALSE,TRUE,180,202,,,FALSE,R9,9,Defect,CLOSED_CONFIRMED_WITHOUT_ORDER
N0000973,,PLT-RU-EVA-BLF,FT-EVA-BLF-01,2025-04-28,3,Planned Inspection,Evaporation - Inspection,Planned Inspection,Control sequence response differs from approved logic.,CONTROL_SEQUENCE_DEVIATION,CONTROL_SEQUENCE_DEVIATION,Automation,,EVA-AUTOMATION,Closed,,,,,,,,,NO_ACTION_REQUIRED,Notification dispositioned without corrective scope.,Inspection only,Field inspection completed; no corrective maintenance performed.,FALSE,0.33,138.15,,Recovery & Utilities,Evaporation,SYS-RU-EVA-BLF,Black Liquor Feed,Flow Transmitter,B,FALSE,TRUE,FALSE,TRUE,FALSE,,201,,,FALSE,R7,7,Defect,CLOSED_UNCONFIRMED_WITHOUT_ORDER
N0000974,,PLT-RU-EVA-CIR,PV-EVA-CIR-01,2025-04-28,2,Planned Inspection,Evaporation - Inspection,Planned Inspection,Visible leakage at valve packing.,EXTERNAL_LEAKAGE,EXTERNAL_LEAKAGE,Valves,Instrumentation,EVA-INSTRUMENTATION,Closed,,,,,,,,,NO_ACTION_REQUIRED,Notification dispositioned without corrective scope.,Inspection only,Field inspection completed; no corrective maintenance performed.,TRUE,0.42,108.10,,Recovery & Utilities,Evaporation,SYS-RU-EVA-CIR,Evaporator Circulation,Control Valve,B,FALSE,TRUE,TRUE,FALSE,FALSE,427,201,,,FALSE,R4,4,Defect almost failure,CLOSED_CONFIRMED_WITHOUT_ORDER
N0000975,WO0000595,PLT-RU-LIM-IDF,DV-LIM-IDF-01,2025-04-29,1,Operator Route,Lime Kiln - Operations,Sensory Route,Mechanism travel is uneven with elevated resistance.,MECHANICAL_BINDING,MECHANICAL_BINDING,Mechanical,,LIM-MECHANICAL,Closed,2025-05-03,CM01,Completed,2025-05-04,2025-05-05,2025-05-04,2025-05-05,0,WORK_COMPLETED,Corrective scope executed and checked.,Adjustment,Adjustment performed; post-work functional check within tolerance.,TRUE,9.46,3383.22,,Recovery & Utilities,Lime Kiln,SYS-RU-LIM-IDF,Induced Draft,Damper,B,TRUE,FALSE,FALSE,FALSE,FALSE,481,200,4,6,FALSE,R3,3,Fault,COMPLETED_CORRECTIVE_ACTION
N0000976,WO0000596,PLT-RU-UTL-PWT,P-UTL-PWT-01,2025-04-29,3,Planned Inspection,Utilities - Inspection,Planned Inspection,Bearing temperature trending above baseline.,BEARING_TEMPERATURE,BEARING_TEMPERATURE,Mechanical,,UTL-MECHANICAL,Closed,2025-04-29,PM02,Completed,2025-05-30,2025-06-01,2025-05-30,2025-06-01,1,WORK_COMPLETED,Corrective scope executed and checked.,Bearing replacement,Bearing replacement performed; post-work functional check within tolerance.,TRUE,15.74,11273.70,,Recovery & Utilities,Utilities,SYS-RU-UTL-PWT,Process Water,Pump,B,TRUE,FALSE,FALSE,FALSE,FALSE,447,200,0,33,FALSE,R7,7,Defect,COMPLETED_CORRECTIVE_ACTION
N0000977,WO0000597,PLT-FL-DRY-DRS,TT-DRY-DRS-01,2025-04-29,2,Operator Route,Drying - Operations,Sensory Route,Intermittent signal dropout at stable process conditions.,INTERMITTENT_SIGNAL,INTERMITTENT_SIGNAL,Instrumentation,,DRY-INSTRUMENTATION,Closed,2025-05-04,PM02,Completed,2025-06-18,2025-06-19,2025-06-18,2025-06-19,5,MONITOR_CONDITION,Condition recorded; continue observation without corrective work.,Inspection only,Inspected and recorded readings; no component correction performed.,TRUE,0.77,162.86,,Fiber Line,Drying,SYS-FL-DRY-DRS,Dryer Section,Temperature Transmitter,B,TRUE,FALSE,FALSE,FALSE,TRUE,120,200,5,51,FALSE,R4,4,Defect almost failure,MONITOR_CONDITION
N0000978,WO0000598,PLT-RU-UTL-AIR,M-UTL-AIR-01,2025-04-30,3,Operator Report,Utilities - Operations,,Oil condition test indicates degraded lubricant.,OIL_DEGRADATION,OIL_DEGRADATION,Lubrication,,UTL-LUBRICATION,Closed,2025-05-05,PM02,Completed,2025-05-30,2025-05-31,2025-05-30,2025-05-31,1,WORK_COMPLETED,Corrective scope executed and checked.,Lubrication,Lubrication performed; post-work functional check within tolerance.,TRUE,5.95,3342.99,,Recovery & Utilities,Utilities,SYS-RU-UTL-AIR,Compressed Air,Motor,A,TRUE,FALSE,FALSE,FALSE,FALSE,,199,5,31,FALSE,R5,5,Defect,COMPLETED_CORRECTIVE_ACTION
N0000979,,PLT-RU-UTL-STM,PV-UTL-STM-01,2025-04-30,2,Maintenance Sensory Route,Utilities - Maintenance Route A,Sensory Route,Valve feedback differs from demanded position.,POSITIONER_DEVIATION,POSITIONER_DEVIATION,Instrumentation,,UTL-INSTRUMENTATION,Closed,,,,,,,,,NO_ACTION_REQUIRED,Notification dispositioned without corrective scope.,Inspection only,Field inspection completed; no corrective maintenance performed.,FALSE,0.91,208.76,,Recovery & Utilities,Utilities,SYS-RU-UTL-STM,Steam Distribution,Control Valve,A,FALSE,TRUE,FALSE,TRUE,FALSE,404,199,,,FALSE,R2,2,Defect almost failure,CLOSED_UNCONFIRMED_WITHOUT_ORDER
N0000980,,PLT-FL-DRY-PMF,FT-DRY-PMF-01,2025-05-01,3,Operator Report,Drying - Operations,,Indicated value drifts from independent reference.,SIGNAL_DRIFT,SIGNAL_DRIFT,Instrumentation,,DRY-INSTRUMENTATION,Closed,,,,,,,,,NO_ACTION_REQUIRED,Notification dispositioned without corrective scope.,Inspection only,Field inspection completed; no corrective maintenance performed.,TRUE,1.55,316.26,,Fiber Line,Drying,SYS-FL-DRY-PMF,Pulp Machine Feed,Flow Transmitter,B,FALSE,TRUE,TRUE,FALSE,TRUE,143,198,,,FALSE,R7,7,Defect,CLOSED_CONFIRMED_WITHOUT_ORDER
N0000981,WO0000599,PLT-FL-DIG-DIS,P-DIG-DIS-01,2025-05-03,3,Condition Monitoring,Digester - Condition Monitoring,Predictive Route,Elevated vibration at pump bearing housing.,PUMP_BEARING_VIBRATION,PUMP_BEARING_VIBRATION,Mechanical,,DIG-MECHANICAL,Closed,2025-05-05,PM02,Completed,2025-05-30,2025-06-01,2025-05-30,2025-06-01,0,WORK_COMPLETED,Corrective scope executed and checked.,Bearing replacement,Bearing replacement performed; post-work functional check within tolerance.,TRUE,20.81,14724.07,,Fiber Line,Digester,SYS-FL-DIG-DIS,Digester Discharge,Pump,A,TRUE,FALSE,FALSE,FALSE,FALSE,350,196,2,29,FALSE,R5,5,Defect,COMPLETED_CORRECTIVE_ACTION
N0000982,,PLT-FL-DIG-BLC,XV-DIG-BLC-01,2025-05-03,1,Maintenance Sensory Route,Digester - Maintenance Route A,Sensory Route,Visible leakage at valve packing.,EXTERNAL_LEAKAGE,EXTERNAL_LEAKAGE,Valves,Instrumentation,DIG-INSTRUMENTATION,Closed,,,,,,,,,NO_ACTION_REQUIRED,Notification dispositioned without corrective scope.,Inspection only,Field inspection completed; no corrective maintenance performed.,TRUE,1.32,229.72,,Fiber Line,Digester,SYS-FL-DIG-BLC,Blow / Pressure Control,On/Off Valve,A,FALSE,TRUE,TRUE,FALSE,FALSE,195,196,,,FALSE,R1,1,Fault,CLOSED_CONFIRMED_WITHOUT_ORDER
N0000983,,PLT-FL-WSH-SCR,P-WSH-SCR-01,2025-05-04,3,Condition Monitoring,Washing & Screening - Condition Monitoring,Predictive Route,Crackling noise and unstable suction pressure.,CAVITATION,CAVITATION,Mechanical,,WSH-MECHANICAL,Closed,,,,,,,,,MONITOR_CONDITION,Condition recorded; continue observation without corrective work.,Inspection only,Field inspection completed; no corrective maintenance performed.,TRUE,1.44,282.59,,Fiber Line,Washing & Screening,SYS-FL-WSH-SCR,Screening,Pump,B,FALSE,TRUE,TRUE,FALSE,FALSE,337,195,,,FALSE,R7,7,Defect,CLOSED_CONFIRMED_WITHOUT_ORDER
N0000984,,PLT-RU-LIM-DRV,DRV-LIM-DRV-01,2025-05-06,3,Maintenance Sensory Route,Lime Kiln - Maintenance Route A,Sensory Route,Rotating assembly shows dominant once-per-revolution vibration.,IMBALANCE,IMBALANCE,Mechanical,,LIM-MECHANICAL,Closed,,,,,,,,,OPERATING_CONDITION,Observed response is within the current operating envelope.,Inspection only,Field inspection completed; no corrective maintenance performed.,FALSE,0.99,198.71,,Recovery & Utilities,Lime Kiln,SYS-RU-LIM-DRV,Kiln Drive,Drive,A,FALSE,TRUE,FALSE,TRUE,FALSE,199,193,,,FALSE,R5,5,Defect,CLOSED_UNCONFIRMED_WITHOUT_ORDER
N0000985,,PLT-RU-RB-FWS,FV-RB-FWS-01,2025-05-06,3,Planned Inspection,Recovery Boiler - Inspection,Planned Inspection,Valve travel sticks during small command changes.,VALVE_STICTION,VALVE_STICTION,Valves,,RB-VALVES,Closed,,,,,,,,,MONITOR_CONDITION,Condition recorded; continue observation without corrective work.,Inspection only,Field inspection completed; no corrective maintenance performed.,TRUE,1.61,300.72,,Recovery & Utilities,Recovery Boiler,SYS-RU-RB-FWS,Feedwater System,Control Valve,A,FALSE,TRUE,TRUE,FALSE,FALSE,402,193,,,FALSE,R5,5,Defect,CLOSED_CONFIRMED_WITHOUT_ORDER
N0000986,WO0000600,PLT-RU-CAU-GLC,M-CAU-GLC-01,2025-05-06,3,Condition Monitoring,Causticizing - Condition Monitoring,Predictive Route,Localized heating at electrical connection.,TERMINAL_HEATING,TERMINAL_HEATING,Electrical,,CAU-ELECTRICAL,Closed,2025-05-07,PM02,Completed,2025-06-19,2025-06-19,2025-06-19,2025-06-19,3,WORK_COMPLETED,Corrective scope executed and checked.,Tightening,Tightening performed; post-work functional check within tolerance.,TRUE,2.84,696.05,,Recovery & Utilities,Causticizing,SYS-RU-CAU-GLC,Green Liquor Clarification,Motor,B,TRUE,FALSE,FALSE,FALSE,FALSE,443,193,1,44,FALSE,R7,7,Defect,COMPLETED_CORRECTIVE_ACTION
N0000987,WO0000601,PLT-FL-DIG-DIS,M-DIG-DIS-01,2025-05-06,3,Condition Monitoring,Digester - Condition Monitoring,Predictive Route,Localized heating at electrical connection.,TERMINAL_HEATING,TERMINAL_HEATING,Electrical,,DIG-ELECTRICAL,Closed,2025-05-09,PM02,Completed,2025-06-08,2025-06-09,2025-06-08,2025-06-09,1,WORK_COMPLETED,Corrective scope executed and checked.,Tightening,Tightening performed; post-work functional check within tolerance.,TRUE,4.27,1045.03,,Fiber Line,Digester,SYS-FL-DIG-DIS,Digester Discharge,Motor,A,TRUE,FALSE,FALSE,FALSE,FALSE,752,193,3,34,FALSE,R5,5,Defect,COMPLETED_CORRECTIVE_ACTION
N0000988,WO0000602,PLT-FL-WSH-BSW,P-WSH-BSW-01,2025-05-07,2,Operator Route,Washing & Screening - Operations,Sensory Route,Elevated vibration at pump bearing housing.,PUMP_BEARING_VIBRATION,PUMP_BEARING_VIBRATION,Mechanical,,WSH-MECHANICAL,Closed,2025-05-12,PM02,Completed,2025-05-28,2025-05-29,2025-05-28,2025-05-29,0,WORK_COMPLETED,Corrective scope executed and checked.,Bearing replacement,Bearing replacement performed; post-work functional check within tolerance.,TRUE,22.26,15748.58,,Fiber Line,Washing & Screening,SYS-FL-WSH-BSW,Brownstock Washing,Pump,B,TRUE,FALSE,FALSE,FALSE,FALSE,656,192,5,22,FALSE,R4,4,Defect almost failure,COMPLETED_CORRECTIVE_ACTION
N0000989,,PLT-RU-RB-STM,TT-RB-STM-01,2025-05-08,1,Breakdown / Corrective,Recovery Boiler - Operations,,Intermittent signal dropout at stable process conditions.,INTERMITTENT_SIGNAL,INTERMITTENT_SIGNAL,Instrumentation,,RB-INSTRUMENTATION,Closed,,,,,,,,,NO_ACTION_REQUIRED,Notification dispositioned without corrective scope.,Inspection only,Field inspection completed; no corrective maintenance performed.,TRUE,0.62,174.91,,Recovery & Utilities,Recovery Boiler,SYS-RU-RB-STM,Steam / Pressure Control,Temperature Transmitter,B,FALSE,TRUE,TRUE,FALSE,FALSE,369,191,,,FALSE,R3,3,Fault,CLOSED_CONFIRMED_WITHOUT_ORDER
N0000990,,PLT-RU-LIM-LMF,FV-LIM-LMF-01,2025-05-10,3,Operator Report,Lime Kiln - Operations,,Valve feedback differs from demanded position.,POSITIONER_DEVIATION,POSITIONER_DEVIATION,Valves,,LIM-VALVES,Closed,,,,,,,,,NO_ACTION_REQUIRED,Notification dispositioned without corrective scope.,Inspection only,Field inspection completed; no corrective maintenance performed.,TRUE,1.29,218.88,,Recovery & Utilities,Lime Kiln,SYS-RU-LIM-LMF,Lime Mud Feed,Control Valve,B,FALSE,TRUE,TRUE,FALSE,FALSE,630,189,,,FALSE,R7,7,Defect,CLOSED_CONFIRMED_WITHOUT_ORDER
N0000991,WO0000603,PLT-RU-LIM-LMF,P-LIM-LMF-01,2025-05-10,3,Condition Monitoring,Lime Kiln - Condition Monitoring,Predictive Route,Bearing temperature trending above baseline.,BEARING_TEMPERATURE,BEARING_TEMPERATURE,Mechanical,Lubrication,LIM-LUBRICATION,Closed,2025-05-14,PM02,Completed,2025-06-07,2025-06-07,2025-06-07,2025-06-07,1,WORK_COMPLETED,Corrective scope executed and checked.,Bearing replacement,Bearing replacement performed; post-work functional check within tolerance.,TRUE,10.10,7232.93,,Recovery & Utilities,Lime Kiln,SYS-RU-LIM-LMF,Lime Mud Feed,Pump,B,TRUE,FALSE,FALSE,FALSE,FALSE,,189,4,28,FALSE,R7,7,Defect,COMPLETED_CORRECTIVE_ACTION
N0000992,WO0000604,PLT-FL-WSH-BSW,P-WSH-BSW-01,2025-05-10,3,Condition Monitoring,Washing & Screening - Condition Monitoring,Predictive Route,Lubricant level below normal mark.,LOW_LUBE_LEVEL,LOW_LUBE_LEVEL,Lubrication,,WSH-LUBRICATION,Closed,2025-05-10,PM02,Completed,2025-07-01,2025-07-01,2025-07-01,2025-07-01,4,WORK_COMPLETED,Corrective scope executed and checked.,Lubrication,Lubrication performed; post-work functional check within tolerance.,TRUE,2.90,1437.53,,Fiber Line,Washing & Screening,SYS-FL-WSH-BSW,Brownstock Washing,Pump,B,TRUE,FALSE,FALSE,FALSE,FALSE,770,189,0,52,FALSE,R7,7,Defect,COMPLETED_CORRECTIVE_ACTION
N0000993,WO0000605,PLT-RU-CAU-LMH,LT-CAU-LMH-01,2025-05-13,3,Operator Route,Causticizing - Operations,Sensory Route,Indicated value drifts from independent reference.,SIGNAL_DRIFT,SIGNAL_DRIFT,Instrumentation,,CAU-INSTRUMENTATION,Closed,2025-05-18,PM02,Completed,2025-05-30,2025-05-31,2025-05-30,2025-05-31,0,WORK_COMPLETED,Corrective scope executed and checked.,Calibration,Calibration performed; post-work functional check within tolerance.,TRUE,4.61,1360.18,,Recovery & Utilities,Causticizing,SYS-RU-CAU-LMH,Lime Mud Handling,Level Transmitter,C,TRUE,FALSE,FALSE,FALSE,FALSE,281,186,5,18,FALSE,R9,9,Defect,COMPLETED_CORRECTIVE_ACTION
N0000994,WO0000606,PLT-RU-LIM-IDF,M-LIM-IDF-01,2025-05-13,3,Condition Monitoring,Lime Kiln - Condition Monitoring,Predictive Route,Insulation test trending below reference.,INSULATION_DEGRADATION,INSULATION_DEGRADATION,Electrical,,LIM-ELECTRICAL,Closed,2025-05-16,PM02,Cancelled,2025-06-29,2025-07-01,,,0,CANCELLED,Order cancelled after scope review; no execution recorded.,,,TRUE,0.31,93.04,,Recovery & Utilities,Lime Kiln,SYS-RU-LIM-IDF,Induced Draft,Motor,A,TRUE,FALSE,FALSE,FALSE,FALSE,461,186,3,,FALSE,R5,5,Defect,CANCELLED
N0000995,,PLT-FL-WSH-KNR,XV-WSH-KNR-01,2025-05-13,2,Planned Inspection,Washing & Screening - Inspection,Planned Inspection,Valve travel sticks during small command changes.,VALVE_STICTION,VALVE_STICTION,Valves,,WSH-VALVES,Closed,,,,,,,,,MONITOR_CONDITION,Condition recorded; continue observation without corrective work.,Inspection only,Field inspection completed; no corrective maintenance performed.,TRUE,1.19,256.91,,Fiber Line,Washing & Screening,SYS-FL-WSH-KNR,Knot Removal,On/Off Valve,C,FALSE,TRUE,TRUE,FALSE,FALSE,446,186,,,FALSE,R8,8,Defect almost failure,CLOSED_CONFIRMED_WITHOUT_ORDER
N0000996,WO0000607,PLT-FL-DRY-HYD,M-DRY-HYD-01,2025-05-14,3,Process Alarm,Drying - Control Room,Process / Control Monitoring,Localized heating at electrical connection.,TERMINAL_HEATING,TERMINAL_HEATING,Electrical,,DRY-ELECTRICAL,Closed,2025-05-15,PM02,Completed,2025-06-04,2025-06-04,2025-06-04,2025-06-04,0,WORK_COMPLETED,Corrective scope executed and checked.,Tightening,Tightening performed; post-work functional check within tolerance.,TRUE,5.93,1452.93,,Fiber Line,Drying,SYS-FL-DRY-HYD,Hydraulic System,Motor,B,TRUE,FALSE,FALSE,FALSE,FALSE,,185,1,21,FALSE,R7,7,Defect,COMPLETED_CORRECTIVE_ACTION
N0000997,WO0000608,PLT-RU-CAU-REA,AG-CAU-REA-01,2025-05-15,1,Breakdown / Corrective,Causticizing - Operations,,Mechanism travel is uneven with elevated resistance.,MECHANICAL_BINDING,MECHANICAL_BINDING,Mechanical,,CAU-MECHANICAL,Closed,2025-05-15,CM01,Completed,2025-05-17,2025-05-18,2025-05-17,2025-05-18,0,WORK_COMPLETED,Corrective scope executed and checked.,Adjustment,Adjustment performed; post-work functional check within tolerance.,TRUE,10.54,3767.29,,Recovery & Utilities,Causticizing,SYS-RU-CAU-REA,Causticizing Reactors,Agitator,B,TRUE,FALSE,FALSE,FALSE,FALSE,368,184,0,3,FALSE,R3,3,Fault,COMPLETED_CORRECTIVE_ACTION
N0000998,WO0000609,PLT-RU-RB-AIR,FT-RB-AIR-01,2025-05-16,1,Operator Route,Recovery Boiler - Operations,Sensory Route,Intermittent signal dropout at stable process conditions.,INTERMITTENT_SIGNAL,INTERMITTENT_SIGNAL,Instrumentation,,RB-INSTRUMENTATION,Closed,2025-05-20,CM01,Completed,2025-05-21,2025-05-21,2025-05-21,2025-05-21,0,WORK_COMPLETED,Corrective scope executed and checked.,Instrument replacement,Instrument replacement performed; post-work functional check within tolerance.,TRUE,5.91,4799.57,,Recovery & Utilities,Recovery Boiler,SYS-RU-RB-AIR,Combustion Air,Flow Transmitter,B,TRUE,FALSE,FALSE,FALSE,TRUE,50,183,4,5,FALSE,R3,3,Fault,COMPLETED_CORRECTIVE_ACTION
N0000999,WO0000610,PLT-RU-RB-AIR,M-RB-AIR-01,2025-05-16,3,Planned Inspection,Recovery Boiler - Inspection,Planned Inspection,Motor temperature rising at normal load.,MOTOR_OVERHEATING,MOTOR_OVERHEATING,Electrical,,RB-ELECTRICAL,Closed,2025-05-21,PM02,Completed,2025-06-11,2025-06-13,2025-06-11,2025-06-13,0,WORK_COMPLETED,Corrective scope executed and checked.,Cleaning,Cleaning performed; post-work functional check within tolerance.,TRUE,5.83,1718.69,,Recovery & Utilities,Recovery Boiler,SYS-RU-RB-AIR,Combustion Air,Motor,A,TRUE,FALSE,FALSE,FALSE,FALSE,831,183,5,28,FALSE,R5,5,Defect,COMPLETED_CORRECTIVE_ACTION
N0001000,,PLT-FL-DIG-CIR,TT-DIG-CIR-01,2025-05-17,2,Operator Report,Digester - Operations,,Indicated value drifts from independent reference.,SIGNAL_DRIFT,SIGNAL_DRIFT,Instrumentation,,DIG-INSTRUMENTATION,Closed,,,,,,,,,MONITOR_CONDITION,Condition recorded; continue observation without corrective work.,Inspection only,Field inspection completed; no corrective maintenance performed.,TRUE,0.99,206.43,,Fiber Line,Digester,SYS-FL-DIG-CIR,Cooking Circulation,Temperature Transmitter,B,FALSE,TRUE,TRUE,FALSE,FALSE,474,182,,,FALSE,R4,4,Defect almost failure,CLOSED_CONFIRMED_WITHOUT_ORDER
N0001001,WO0000611,PLT-RU-CAU-REA,AG-CAU-REA-01,2025-05-19,2,Operator Report,Causticizing - Operations,,Oil condition test indicates degraded lubricant.,OIL_DEGRADATION,OIL_DEGRADATION,Lubrication,,CAU-LUBRICATION,Closed,2025-05-24,PM02,Completed,2025-06-05,2025-06-07,2025-06-05,2025-06-07,0,WORK_COMPLETED,Corrective scope executed and checked.,Lubrication,Lubrication performed; post-work functional check within tolerance.,TRUE,7.29,4092.27,,Recovery & Utilities,Causticizing,SYS-RU-CAU-REA,Causticizing Reactors,Agitator,B,TRUE,FALSE,FALSE,FALSE,FALSE,,180,5,19,FALSE,R4,4,Defect almost failure,COMPLETED_CORRECTIVE_ACTION
N0001002,,PLT-RU-RB-FWS,FV-RB-FWS-01,2025-05-19,3,Operator Route,Recovery Boiler - Operations,Sensory Route,Visible leakage at valve packing.,EXTERNAL_LEAKAGE,EXTERNAL_LEAKAGE,Valves,,RB-VALVES,Closed,,,,,,,,,MONITOR_CONDITION,Condition recorded; continue observation without corrective work.,Inspection only,Field inspection completed; no corrective maintenance performed.,TRUE,1.14,265.36,,Recovery & Utilities,Recovery Boiler,SYS-RU-RB-FWS,Feedwater System,Control Valve,A,FALSE,TRUE,TRUE,FALSE,FALSE,608,180,,,FALSE,R5,5,Defect,CLOSED_CONFIRMED_WITHOUT_ORDER
N0001003,WO0000612,PLT-FL-DRY-PRS,HY-DRY-PRS-01,2025-05-19,2,Planned Inspection,Drying - Inspection,Planned Inspection,Hydraulic pressure decays with no external leak.,HYD_INTERNAL_LEAKAGE,HYD_INTERNAL_LEAKAGE,Mechanical,,DRY-MECHANICAL,Closed,2025-05-20,PM02,Completed,2025-05-26,2025-05-26,2025-05-26,2025-05-26,0,WORK_COMPLETED,Corrective scope executed and checked.,Seal replacement,Seal replacement performed; post-work functional check within tolerance.,TRUE,15.52,8716.36,,Fiber Line,Drying,SYS-FL-DRY-PRS,Press Section,Hydraulic Actuator,A,TRUE,FALSE,FALSE,FALSE,TRUE,103,180,1,7,FALSE,R2,2,Defect almost failure,COMPLETED_CORRECTIVE_ACTION
N0001004,,PLT-RU-EVA-CIR,P-EVA-CIR-01,2025-05-20,2,Operator Route,Evaporation - Operations,Sensory Route,Elevated vibration at pump bearing housing.,PUMP_BEARING_VIBRATION,PUMP_BEARING_VIBRATION,Mechanical,,EVA-MECHANICAL,Closed,,,,,,,,,NO_ACTION_REQUIRED,Notification dispositioned without corrective scope.,Inspection only,Field inspection completed; no corrective maintenance performed.,TRUE,0.65,187.04,,Recovery & Utilities,Evaporation,SYS-RU-EVA-CIR,Evaporator Circulation,Pump,B,FALSE,TRUE,TRUE,FALSE,FALSE,211,179,,,FALSE,R4,4,Defect almost failure,CLOSED_CONFIRMED_WITHOUT_ORDER
N0001005,WO0000613,PLT-FL-DRY-DRS,TT-DRY-DRS-01,2025-05-20,3,Operator Route,Drying - Operations,Sensory Route,Measured output outside calibration tolerance.,CALIBRATION_DEVIATION,CALIBRATION_DEVIATION,Instrumentation,Automation,DRY-AUTOMATION,Closed,2025-05-23,PM02,Completed,2025-06-07,2025-06-09,2025-06-07,2025-06-09,0,WORK_COMPLETED,Corrective scope executed and checked.,Calibration,Calibration performed; post-work functional check within tolerance.,TRUE,5.50,1622.17,,Fiber Line,Drying,SYS-FL-DRY-DRS,Dryer Section,Temperature Transmitter,B,TRUE,FALSE,FALSE,FALSE,TRUE,125,179,3,20,FALSE,R7,7,Defect,COMPLETED_CORRECTIVE_ACTION
N0001006,,PLT-RU-EVA-CON,M-EVA-CON-01,2025-05-22,3,Maintenance Sensory Route,Evaporation - Maintenance Route A,Sensory Route,Insulation test trending below reference.,INSULATION_DEGRADATION,INSULATION_DEGRADATION,Condition Monitoring,,EVA-CONDITION_MONITORING,Closed,,,,,,,,,NO_ACTION_REQUIRED,Notification dispositioned without corrective scope.,Inspection only,Field inspection completed; no corrective maintenance performed.,TRUE,0.76,150.75,,Recovery & Utilities,Evaporation,SYS-RU-EVA-CON,Condensate System,Motor,B,FALSE,TRUE,TRUE,FALSE,FALSE,866,177,,,FALSE,R7,7,Defect,CLOSED_CONFIRMED_WITHOUT_ORDER
